wave_peak,wave_base,wave_top,chisq,rchisq,wchisq,rwchisq,rms
480.0649,480.03499999858036,480.0849999985792,0.4319486555704588,0.009598859012676863,44.650106327745526,0.9922245850610116,0.09203032914085281
480.1025,480.0849999985792,480.13299999857804,0.21320582485210549,0.004958274996560593,21.25866919414467,0.49438765567778303,0.06596316610575959
481.1983,481.1629999985537,481.2089999985526,0.006618066923446143,0.00016141626642551568,0.6036519756518711,0.01472321891833832,0.011866336188622303
489.6439,489.5989999983542,489.6829999983522,0.19962010003801944,0.0025268367093420185,17.922213249411456,0.22686345885330958,0.04846103347178195
491.8012,491.76199999830305,491.81699999830175,0.38264104999865356,0.007652820999973071,39.342875471245435,0.7868575094249087,0.08266121153741396
491.8994,491.8579999983008,491.9549999982985,5.371518338344492,0.058386068895048826,814.692802197799,8.85535654562825,0.23411837094888585
491.9861,491.9549999982985,492.00399999829733,0.10722544487202014,0.0024369419289095484,10.28184968208566,0.2336784018655832,0.046308842540495464
492.0502,492.00399999829733,492.08399999829544,7.475831425795764,0.09967775234394352,1250.9402124541198,16.679202832721597,0.30379962990971704
492.4301,492.3439999982893,492.4489999982868,6.63628500669465,0.0663628500669465,1097.4800668508442,10.974800668508442,0.2502128340579436
492.477,492.4489999982868,492.50699999828544,1.2245256255754347,0.023104257086328954,141.06477052563054,2.6615994438798216,0.14406481742577756
492.5559,492.50699999828544,492.5979999982833,0.38376046125271973,0.004462330944799067,38.57085718966189,0.44849833941467315,0.06458567458378527
493.6335,493.60999999825935,493.6589999982582,0.2676687918387224,0.006083381632698236,26.762699468625,0.6082431697414773,0.07316676729755421
493.7348,493.6849999982576,493.7599999982558,0.12597133888426065,0.0017995905554894379,12.611665343755822,0.1801666477679403,0.04071262232893094
493.8814,493.8489999982537,493.9039999982524,2.3106841571241032,0.046213683142482066,292.1298848668281,5.842597697336561,0.20313103428945034
494.5444,494.513999998238,494.5859999982363,0.46274370876279125,0.006906622518847631,46.23010540289082,0.6900015731774749,0.07961755406038787
494.5636,494.513999998238,494.5859999982363,0.46274370876279125,0.006906622518847631,46.23010540289082,0.6900015731774749,0.07961755406038787
494.6387,494.61299999823564,494.6789999982341,1.4516232719134088,0.0237971028182526,168.7125012409202,2.7657787088675443,0.14719381435298912
495.7596,495.7439999982089,495.8059999982074,8.76042639756272,0.15369169118531087,1608.7677189937388,28.22399507006559,0.3728999695131394
496.2572,496.21499999819775,496.2809999981962,0.2894634461088533,0.004745302395227103,29.108265996643077,0.47718468846955864,0.06572936894511602
496.4927,496.4529999981921,496.5039999981909,0.004232621300927376,9.201350654189948e-05,0.3959700566329898,0.00860804470941282,0.00902200440475245
496.5167,496.5039999981909,496.54499999818995,0.030861782774399583,0.0008572717437333217,2.9087782167509544,0.08079939490974873,0.02710727488648423
496.6088,496.55799999818964,496.6449999981876,2.04490082445749,0.024937814932408413,252.53749499660933,3.079725548739138,0.1524385429241408
496.9917,496.95099999818035,497.0209999981787,0.7965415070443849,0.012254484723759767,87.62120048846556,1.3480184690533163,0.10591928278370219
497.6325,497.62799999816434,497.66099999816356,0.022828971036225675,0.000815320394150917,2.1425522582901078,0.07651972351036099,0.02591216557130787
497.7648,497.73399999816183,497.78899999816053,0.0361514858712826,0.000723029717425652,3.398246983830801,0.06796493967661603,0.025407917027994935
498.1355,498.0939999981533,498.14399999815214,0.024407682238042634,0.0005423929386231697,2.2827890672508424,0.05072864593890761,0.021876517196928368
498.173,498.14399999815214,498.19899999815084,1.912804117232498,0.038256082344649965,238.46219863526431,4.769243972705286,0.18481671022705645
